word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
firmly,136,130,132,126,2.67,2.1367,1.55,2.1173,6
recite,153,130,139,118,3,2.1875,1.55,2.1173,6
fiddle,185,129,169,119,3.63,2.2695,1.54,2.1139,6
grapes,201,129,180,118,3.94,2.3054,1.54,2.1139,6
invade,156,129,154,128,3.06,2.1959,1.54,2.1139,6
learnt,162,129,160,129,3.18,2.2122,1.54,2.1139,6
colony,302,128,259,115,5.92,2.4814,1.53,2.1106,6
elders,276,128,123,86,5.41,2.4425,1.53,2.1106,6
graham,581,128,19,17,11.39,2.7649,1.53,2.1106,6
skirts,151,128,149,126,2.96,2.1818,1.53,2.1106,6
superb,147,128,120,108,2.88,2.1703,1.53,2.1106,6
beaver,246,127,112,76,4.82,2.3927,1.51,2.1072,6
clicks,192,127,170,110,3.76,2.2856,1.51,2.1072,6
orgasm,213,127,201,121,4.18,2.3304,1.51,2.1072,6
recess,178,127,164,120,3.49,2.2529,1.51,2.1072,6
salads,218,127,209,120,4.27,2.3404,1.51,2.1072,6
sanity,139,127,132,123,2.73,2.1461,1.51,2.1072,6
stinky,182,127,113,90,3.57,2.2625,1.51,2.1072,6
wrench,202,127,173,122,3.96,2.3075,1.51,2.1072,6
boogie,265,126,185,103,5.2,2.4249,1.5,2.1038,6
critic,192,126,188,123,3.76,2.2856,1.5,2.1038,6
peeled,138,126,134,124,2.71,2.143,1.5,2.1038,6
regain,134,126,132,124,2.63,2.1303,1.5,2.1038,6
asthma,197,125,182,120,3.86,2.2967,1.49,2.1004,6
barbie,219,125,18,15,4.29,2.3424,1.49,2.1004,6
cetera,249,125,247,124,4.88,2.3979,1.49,2.1004,6
crunch,179,125,105,87,3.51,2.2553,1.49,2.1004,6
refill,142,125,121,110,2.78,2.1553,1.49,2.1004,6
skiing,212,125,196,122,4.16,2.3284,1.49,2.1004,6
blacks,170,124,141,102,3.33,2.233,1.48,2.0969,6
boiled,169,124,149,112,3.31,2.2304,1.48,2.0969,6
bypass,182,124,166,115,3.57,2.2625,1.48,2.0969,6
indian,175,124,28,20,3.43,2.2455,1.48,2.0969,6
mentor,178,124,165,122,3.49,2.2529,1.48,2.0969,6
shorty,349,124,100,72,6.84,2.5441,1.48,2.0969,6
yonder,178,124,163,117,3.49,2.2529,1.48,2.0969,6
argued,138,123,137,122,2.71,2.143,1.47,2.0934,6
carrot,195,123,156,104,3.82,2.2923,1.47,2.0934,6
cavity,152,123,147,120,2.98,2.1847,1.47,2.0934,6
morals,149,123,136,117,2.92,2.1761,1.47,2.0934,6
rhymes,151,123,139,114,2.96,2.1818,1.47,2.0934,6
slides,155,123,151,120,3.04,2.1931,1.47,2.0934,6
sprung,131,123,126,118,2.57,2.1206,1.47,2.0934,6
banned,137,122,132,117,2.69,2.1399,1.45,2.0899,6
mating,194,122,187,119,3.8,2.29,1.45,2.0899,6
morbid,132,122,125,116,2.59,2.1239,1.45,2.0899,6
poetic,137,122,130,116,2.69,2.1399,1.45,2.0899,6
poorly,133,122,128,117,2.61,2.1271,1.45,2.0899,6
safest,129,122,122,116,2.53,2.1139,1.45,2.0899,6
treaty,239,122,202,97,4.69,2.3802,1.45,2.0899,6
violin,242,122,226,116,4.75,2.3856,1.45,2.0899,6
assign,138,121,126,111,2.71,2.143,1.44,2.0864,6
chewed,126,121,120,117,2.47,2.1038,1.44,2.0864,6
darker,140,121,131,118,2.75,2.1492,1.44,2.0864,6
frying,142,121,134,114,2.78,2.1553,1.44,2.0864,6
mellow,153,121,121,105,3,2.1875,1.44,2.0864,6
novels,160,121,155,119,3.14,2.2068,1.44,2.0864,6
rubbed,138,121,133,118,2.71,2.143,1.44,2.0864,6
server,200,121,191,115,3.92,2.3032,1.44,2.0864,6
towers,275,121,155,78,5.39,2.4409,1.44,2.0864,6
armies,178,120,169,114,3.49,2.2529,1.43,2.0828,6
blanks,144,120,134,114,2.82,2.1614,1.43,2.0828,6
gender,143,120,132,113,2.8,2.1584,1.43,2.0828,6
girlie,159,120,139,109,3.12,2.2041,1.43,2.0828,6
heated,132,120,126,114,2.59,2.1239,1.43,2.0828,6
mayday,300,120,73,40,5.88,2.4786,1.43,2.0828,6
ninety,142,120,64,56,2.78,2.1553,1.43,2.0828,6
pushes,139,120,133,114,2.73,2.1461,1.43,2.0828,6
riches,170,120,166,117,3.33,2.233,1.43,2.0828,6
shouts,214,120,160,95,4.2,2.3324,1.43,2.0828,6
vacant,135,120,130,116,2.65,2.1335,1.43,2.0828,6
avenge,154,119,130,105,3.02,2.1903,1.42,2.0792,6
broads,184,119,171,115,3.61,2.2672,1.42,2.0792,6
crooks,153,119,140,114,3,2.1875,1.42,2.0792,6
jockey,247,119,225,108,4.84,2.3945,1.42,2.0792,6
kettle,143,119,129,110,2.8,2.1584,1.42,2.0792,6
lesser,137,119,131,116,2.69,2.1399,1.42,2.0792,6
rained,138,119,135,116,2.71,2.143,1.42,2.0792,6
revoir,179,119,179,119,3.51,2.2553,1.42,2.0792,6
shades,145,119,134,108,2.84,2.1644,1.42,2.0792,6
differ,124,118,123,117,2.43,2.0969,1.41,2.0755,6
folded,148,118,140,114,2.9,2.1732,1.41,2.0755,6
fruits,143,118,129,110,2.8,2.1584,1.41,2.0755,6
verbal,149,118,121,108,2.92,2.1761,1.41,2.0755,6
zipper,144,118,136,112,2.82,2.1614,1.41,2.0755,6
bakery,179,117,158,108,3.51,2.2553,1.39,2.0719,6
broker,185,117,179,113,3.63,2.2695,1.39,2.0719,6
insert,141,117,110,95,2.76,2.1523,1.39,2.0719,6
labour,166,117,137,97,3.25,2.2227,1.39,2.0719,6
mining,161,117,133,97,3.16,2.2095,1.39,2.0719,6
perish,132,117,113,100,2.59,2.1239,1.39,2.0719,6
spaces,137,117,134,114,2.69,2.1399,1.39,2.0719,6
arrows,173,116,163,110,3.39,2.2405,1.38,2.0682,6
braces,164,115,154,110,3.22,2.2175,1.37,2.0645,6
covert,148,115,136,105,2.9,2.1732,1.37,2.0645,6
fiance,201,115,197,113,3.94,2.3054,1.37,2.0645,6
lizard,247,115,150,103,4.84,2.3945,1.37,2.0645,6
ordeal,121,115,117,113,2.37,2.0864,1.37,2.0645,6
retain,121,115,118,112,2.37,2.0864,1.37,2.0645,6
attach,126,114,112,102,2.47,2.1038,1.36,2.0607,6
bunker,239,114,190,96,4.69,2.3802,1.36,2.0607,6
calmly,124,114,114,107,2.43,2.0969,1.36,2.0607,6
cleans,122,114,114,107,2.39,2.0899,1.36,2.0607,6
domain,132,114,127,111,2.59,2.1239,1.36,2.0607,6
groovy,193,114,126,89,3.78,2.2878,1.36,2.0607,6
hamlet,236,114,23,17,4.63,2.3747,1.36,2.0607,6
occupy,126,114,123,111,2.47,2.1038,1.36,2.0607,6
patron,158,114,147,110,3.1,2.2014,1.36,2.0607,6
prizes,143,114,135,108,2.8,2.1584,1.36,2.0607,6
unreal,127,114,104,94,2.49,2.1072,1.36,2.0607,6
uphold,123,114,121,112,2.41,2.0934,1.36,2.0607,6
whisky,205,114,167,96,4.02,2.3139,1.36,2.0607,6
chubby,213,113,106,89,4.18,2.3304,1.35,2.0569,6
crotch,140,113,128,109,2.75,2.1492,1.35,2.0569,6
fright,141,113,131,111,2.76,2.1523,1.35,2.0569,6
hippie,139,113,129,108,2.73,2.1461,1.35,2.0569,6
mingle,137,113,112,97,2.69,2.1399,1.35,2.0569,6
pisses,135,113,123,106,2.65,2.1335,1.35,2.0569,6
rested,113,113,108,108,2.22,2.0569,1.35,2.0569,6
riddle,231,113,187,104,4.53,2.3655,1.35,2.0569,6
alarms,157,112,152,108,3.08,2.1987,1.34,2.0531,6
colder,127,112,119,105,2.49,2.1072,1.34,2.0531,6
doggie,169,112,141,100,3.31,2.2304,1.34,2.0531,6
elbows,125,112,109,98,2.45,2.1004,1.34,2.0531,6
potion,380,112,343,110,7.45,2.5809,1.34,2.0531,6
rascal,201,112,142,103,3.94,2.3054,1.34,2.0531,6
reform,184,112,149,99,3.61,2.2672,1.34,2.0531,6
skates,215,112,203,108,4.22,2.3345,1.34,2.0531,6
sordid,127,112,123,111,2.49,2.1072,1.34,2.0531,6
utmost,118,112,116,111,2.31,2.0755,1.34,2.0531,6
absent,131,111,117,100,2.57,2.1206,1.32,2.0492,6
noodle,148,111,127,102,2.9,2.1732,1.32,2.0492,6
seized,129,111,124,106,2.53,2.1139,1.32,2.0492,6
undone,125,111,124,110,2.45,2.1004,1.32,2.0492,6
cheesy,133,110,123,104,2.61,2.1271,1.31,2.0453,6
eighty,129,110,64,53,2.53,2.1139,1.31,2.0453,6
loudly,131,110,111,93,2.57,2.1206,1.31,2.0453,6
snitch,161,110,142,100,3.16,2.2095,1.31,2.0453,6
sparks,256,110,94,77,5.02,2.4099,1.31,2.0453,6
thingy,146,110,142,108,2.86,2.1673,1.31,2.0453,6
dagger,251,109,235,105,4.92,2.4014,1.3,2.0414,6
insect,161,109,149,105,3.16,2.2095,1.3,2.0414,6
portal,222,109,215,108,4.35,2.3483,1.3,2.0414,6
refund,141,109,134,106,2.76,2.1523,1.3,2.0414,6
weaker,121,109,119,107,2.37,2.0864,1.3,2.0414,6
adored,125,108,123,106,2.45,2.1004,1.29,2.0374,6
convey,136,108,132,106,2.67,2.1367,1.29,2.0374,6
coughs,154,108,104,76,3.02,2.1903,1.29,2.0374,6
cuckoo,151,108,117,88,2.96,2.1818,1.29,2.0374,6
hassle,133,108,129,105,2.61,2.1271,1.29,2.0374,6
martyr,132,108,127,104,2.59,2.1239,1.29,2.0374,6
racial,159,108,145,104,3.12,2.2041,1.29,2.0374,6
rumour,149,108,123,87,2.92,2.1761,1.29,2.0374,6
slowed,116,108,111,104,2.27,2.0682,1.29,2.0374,6
stared,123,108,122,107,2.41,2.0934,1.29,2.0374,6
sweets,122,108,106,94,2.39,2.0899,1.29,2.0374,6
amused,128,107,128,107,2.51,2.1106,1.28,2.0334,6
brunch,189,107,180,102,3.71,2.2788,1.28,2.0334,6
coyote,185,107,117,84,3.63,2.2695,1.28,2.0334,6
cradle,145,107,121,95,2.84,2.1644,1.28,2.0334,6
masses,138,107,136,107,2.71,2.143,1.28,2.0334,6
paddle,191,107,165,97,3.75,2.2833,1.28,2.0334,6
remedy,118,107,115,104,2.31,2.0755,1.28,2.0334,6
deploy,135,106,100,86,2.65,2.1335,1.26,2.0294,6
drunks,116,106,109,99,2.27,2.0682,1.26,2.0294,6
rebels,250,106,225,98,4.9,2.3997,1.26,2.0294,6
saline,175,106,154,97,3.43,2.2455,1.26,2.0294,6
warmed,112,106,110,104,2.2,2.0531,1.26,2.0294,6
bomber,214,105,180,93,4.2,2.3324,1.25,2.0253,6
drapes,152,105,140,103,2.98,2.1847,1.25,2.0253,6
loaned,111,105,108,103,2.18,2.0492,1.25,2.0253,6
overly,113,105,106,102,2.22,2.0569,1.25,2.0253,6
swears,118,105,115,103,2.31,2.0755,1.25,2.0253,6
tuxedo,158,105,150,101,3.1,2.2014,1.25,2.0253,6
wiggle,152,105,121,95,2.98,2.1847,1.25,2.0253,6
wiping,111,105,105,100,2.18,2.0492,1.25,2.0253,6
comics,221,104,197,94,4.33,2.3464,1.24,2.0212,6
harmed,123,104,122,104,2.41,2.0934,1.24,2.0212,6
inject,123,104,115,98,2.41,2.0934,1.24,2.0212,6
phoney,159,104,153,101,3.12,2.2041,1.24,2.0212,6
reborn,133,104,128,100,2.61,2.1271,1.24,2.0212,6
staged,115,104,111,104,2.25,2.0645,1.24,2.0212,6
vested,111,104,110,103,2.18,2.0492,1.24,2.0212,6
basics,114,103,110,101,2.24,2.0607,1.23,2.017,6
birdie,253,103,103,79,4.96,2.4048,1.23,2.017,6
crumbs,130,103,119,98,2.55,2.1173,1.23,2.017,6
fading,125,103,121,101,2.45,2.1004,1.23,2.017,6
heater,139,103,134,101,2.73,2.1461,1.23,2.017,6
opener,173,103,170,103,3.39,2.2405,1.23,2.017,6
oyster,156,103,116,79,3.06,2.1959,1.23,2.017,6
paints,139,103,132,98,2.73,2.1461,1.23,2.017,6
sliced,109,103,100,96,2.14,2.0414,1.23,2.017,6
sneeze,150,103,141,99,2.94,2.179,1.23,2.017,6
spades,133,103,118,94,2.61,2.1271,1.23,2.017,6
whales,297,103,263,94,5.82,2.4742,1.23,2.017,6
bugged,130,102,129,102,2.55,2.1173,1.22,2.0128,6
catchy,109,102,73,68,2.14,2.0414,1.22,2.0128,6
pickin,110,102,107,100,2.16,2.0453,1.22,2.0128,6
sorted,107,102,102,99,2.1,2.0334,1.22,2.0128,6
trench,157,102,136,93,3.08,2.1987,1.22,2.0128,6
wiring,118,102,113,99,2.31,2.0755,1.22,2.0128,6
bummed,119,101,118,100,2.33,2.0792,1.2,2.0086,6
casket,162,101,155,99,3.18,2.2122,1.2,2.0086,6
ideals,126,101,123,100,2.47,2.1038,1.2,2.0086,6
mugged,142,101,135,95,2.78,2.1553,1.2,2.0086,6
naming,109,101,101,93,2.14,2.0414,1.2,2.0086,6
plunge,114,101,108,96,2.24,2.0607,1.2,2.0086,6
quaint,111,101,105,97,2.18,2.0492,1.2,2.0086,6
rapist,162,101,153,95,3.18,2.2122,1.2,2.0086,6
reflex,116,101,106,94,2.27,2.0682,1.2,2.0086,6
strung,114,101,108,97,2.24,2.0607,1.2,2.0086,6
tenant,155,101,154,100,3.04,2.1931,1.2,2.0086,6
wedded,164,101,160,99,3.22,2.2175,1.2,2.0086,6
fluffy,185,100,88,71,3.63,2.2695,1.19,2.0043,6
messes,114,100,113,99,2.24,2.0607,1.19,2.0043,6
nearer,132,100,117,90,2.59,2.1239,1.19,2.0043,6
oblige,113,100,107,96,2.22,2.0569,1.19,2.0043,6
owning,106,100,99,94,2.08,2.0294,1.19,2.0043,6
peeing,117,100,110,94,2.29,2.0719,1.19,2.0043,6
trunks,128,100,123,96,2.51,2.1106,1.19,2.0043,6
viable,121,100,119,99,2.37,2.0864,1.19,2.0043,6
bridal,133,99,119,92,2.61,2.1271,1.18,2,6
bronze,143,99,90,68,2.8,2.1584,1.18,2,6
clause,143,99,122,89,2.8,2.1584,1.18,2,6
excite,109,99,106,96,2.14,2.0414,1.18,2,6
gloomy,123,99,111,92,2.41,2.0934,1.18,2,6
import,111,99,107,96,2.18,2.0492,1.18,2,6
purity,121,99,109,91,2.37,2.0864,1.18,2,6
rumble,139,99,127,91,2.73,2.1461,1.18,2,6
solemn,112,99,108,96,2.2,2.0531,1.18,2,6
batter,203,98,164,85,3.98,2.3096,1.17,1.9956,6
clocks,145,98,136,95,2.84,2.1644,1.17,1.9956,6
jingle,258,98,141,70,5.06,2.4133,1.17,1.9956,6
lodged,100,98,99,97,1.96,2.0043,1.17,1.9956,6
parish,154,98,126,84,3.02,2.1903,1.17,1.9956,6
refuge,125,98,119,95,2.45,2.1004,1.17,1.9956,6
sleazy,111,98,102,93,2.18,2.0492,1.17,1.9956,6
aching,105,97,103,96,2.06,2.0253,1.16,1.9912,6
admits,105,97,103,97,2.06,2.0253,1.16,1.9912,6
aerial,129,97,117,90,2.53,2.1139,1.16,1.9912,6
awaken,125,97,113,85,2.45,2.1004,1.16,1.9912,6
bodily,108,97,105,96,2.12,2.0374,1.16,1.9912,6
chiefs,242,97,63,48,4.75,2.3856,1.16,1.9912,6
hiking,135,97,122,88,2.65,2.1335,1.16,1.9912,6
nipple,144,97,127,86,2.82,2.1614,1.16,1.9912,6
openly,108,97,105,95,2.12,2.0374,1.16,1.9912,6
payday,128,97,107,85,2.51,2.1106,1.16,1.9912,6
poodle,145,97,116,87,2.84,2.1644,1.16,1.9912,6
sinner,126,97,116,91,2.47,2.1038,1.16,1.9912,6
squeal,136,97,119,93,2.67,2.1367,1.16,1.9912,6
squirt,140,97,120,85,2.75,2.1492,1.16,1.9912,6
titles,120,97,113,94,2.35,2.0828,1.16,1.9912,6
uneasy,106,97,106,97,2.08,2.0294,1.16,1.9912,6
vermin,121,97,109,89,2.37,2.0864,1.16,1.9912,6
canary,149,96,118,78,2.92,2.1761,1.14,1.9868,6
copied,128,96,119,89,2.51,2.1106,1.14,1.9868,6
fences,120,96,117,94,2.35,2.0828,1.14,1.9868,6
grumpy,120,96,79,64,2.35,2.0828,1.14,1.9868,6
guided,106,96,96,87,2.08,2.0294,1.14,1.9868,6
outrun,99,96,99,96,1.94,2,1.14,1.9868,6
packet,128,96,125,93,2.51,2.1106,1.14,1.9868,6
rocked,144,96,142,94,2.82,2.1614,1.14,1.9868,6
sermon,139,96,131,89,2.73,2.1461,1.14,1.9868,6
tigers,217,96,80,61,4.25,2.3385,1.14,1.9868,6
trails,108,96,107,95,2.12,2.0374,1.14,1.9868,6
bandit,191,95,126,81,3.75,2.2833,1.13,1.9823,6
blames,105,95,102,94,2.06,2.0253,1.13,1.9823,6
buyers,121,95,114,93,2.37,2.0864,1.13,1.9823,6
darned,113,95,97,82,2.22,2.0569,1.13,1.9823,6
depart,109,95,104,91,2.14,2.0414,1.13,1.9823,6
faults,106,95,106,95,2.08,2.0294,1.13,1.9823,6
gospel,160,95,113,71,3.14,2.2068,1.13,1.9823,6
horrid,125,95,119,91,2.45,2.1004,1.13,1.9823,6
hottie,120,95,109,90,2.35,2.0828,1.13,1.9823,6
loathe,106,95,103,93,2.08,2.0294,1.13,1.9823,6
logged,107,95,105,93,2.1,2.0334,1.13,1.9823,6
oppose,110,95,110,95,2.16,2.0453,1.13,1.9823,6
parrot,167,95,145,89,3.27,2.2253,1.13,1.9823,6
radios,105,95,98,88,2.06,2.0253,1.13,1.9823,6
refers,99,95,97,93,1.94,2,1.13,1.9823,6
thesis,174,95,171,93,3.41,2.243,1.13,1.9823,6
bounds,115,94,112,93,2.25,2.0645,1.12,1.9777,6
cloudy,110,94,100,85,2.16,2.0453,1.12,1.9777,6
liters,140,94,140,94,2.75,2.1492,1.12,1.9777,6
magnet,140,94,125,87,2.75,2.1492,1.12,1.9777,6
ridden,109,94,107,92,2.14,2.0414,1.12,1.9777,6
sinned,122,94,121,93,2.39,2.0899,1.12,1.9777,6
wagons,165,94,150,84,3.24,2.2201,1.12,1.9777,6
donuts,148,93,117,75,2.9,2.1732,1.11,1.9731,6
fisher,432,93,20,11,8.47,2.6365,1.11,1.9731,6
grieve,112,93,106,90,2.2,2.0531,1.11,1.9731,6
hangar,173,93,137,77,3.39,2.2405,1.11,1.9731,6
kosher,137,93,119,81,2.69,2.1399,1.11,1.9731,6
mailed,106,93,103,91,2.08,2.0294,1.11,1.9731,6
retail,118,93,93,82,2.31,2.0755,1.11,1.9731,6
shrine,151,93,121,88,2.96,2.1818,1.11,1.9731,6
spoils,105,93,89,81,2.06,2.0253,1.11,1.9731,6
valium,139,93,18,11,2.73,2.1461,1.11,1.9731,6
absorb,101,92,99,91,1.98,2.0086,1.1,1.9685,6
comply,118,92,112,91,2.31,2.0755,1.1,1.9685,6
crispy,116,92,90,79,2.27,2.0682,1.1,1.9685,6
devote,100,92,96,90,1.96,2.0043,1.1,1.9685,6
douche,120,92,91,72,2.35,2.0828,1.1,1.9685,6
floats,101,92,98,90,1.98,2.0086,1.1,1.9685,6
gallon,116,92,113,90,2.27,2.0682,1.1,1.9685,6
payoff,113,92,108,89,2.22,2.0569,1.1,1.9685,6
render,103,92,100,90,2.02,2.017,1.1,1.9685,6
saliva,135,92,122,86,2.65,2.1335,1.1,1.9685,6
trance,268,92,81,65,5.25,2.4298,1.1,1.9685,6
unborn,116,92,110,89,2.27,2.0682,1.1,1.9685,6
whitey,404,92,40,32,7.92,2.6075,1.1,1.9685,6
crazed,107,91,103,88,2.1,2.0334,1.08,1.9638,6
debris,159,91,150,87,3.12,2.2041,1.08,1.9638,6
encore,126,91,78,66,2.47,2.1038,1.08,1.9638,6
holdup,132,91,122,86,2.59,2.1239,1.08,1.9638,6
olives,137,91,126,86,2.69,2.1399,1.08,1.9638,6
raises,97,91,92,86,1.9,1.9912,1.08,1.9638,6
robots,230,91,205,85,4.51,2.3636,1.08,1.9638,6
roster,110,91,110,91,2.16,2.0453,1.08,1.9638,6
spleen,131,91,113,84,2.57,2.1206,1.08,1.9638,6
stench,113,91,101,90,2.22,2.0569,1.08,1.9638,6
taping,105,91,102,89,2.06,2.0253,1.08,1.9638,6
washes,93,91,86,84,1.82,1.9731,1.08,1.9638,6
zombie,184,91,161,75,3.61,2.2672,1.08,1.9638,6
dipped,94,90,87,85,1.84,1.9777,1.07,1.959,6
layers,119,90,117,89,2.33,2.0792,1.07,1.959,6
margin,100,90,98,88,1.96,2.0043,1.07,1.959,6
teller,131,90,98,68,2.57,2.1206,1.07,1.959,6
albums,119,89,118,88,2.33,2.0792,1.06,1.9542,6
allied,147,89,44,36,2.88,2.1703,1.06,1.9542,6
cheats,109,89,108,88,2.14,2.0414,1.06,1.9542,6
extras,105,89,100,86,2.06,2.0253,1.06,1.9542,6
humbly,95,89,86,83,1.86,1.9823,1.06,1.9542,6
mayhem,109,89,85,81,2.14,2.0414,1.06,1.9542,6
nausea,110,89,93,78,2.16,2.0453,1.06,1.9542,6
puddle,99,89,96,88,1.94,2,1.06,1.9542,6
trifle,107,89,105,88,2.1,2.0334,1.06,1.9542,6
boiler,144,88,135,85,2.82,2.1614,1.05,1.9494,6
cuddle,110,88,95,81,2.16,2.0453,1.05,1.9494,6
defect,126,88,122,88,2.47,2.1038,1.05,1.9494,6
detour,107,88,104,85,2.1,2.0334,1.05,1.9494,6
divert,103,88,85,75,2.02,2.017,1.05,1.9494,6
flyers,121,88,114,84,2.37,2.0864,1.05,1.9494,6
grande,134,88,46,38,2.63,2.1303,1.05,1.9494,6
hearty,99,88,91,85,1.94,2,1.05,1.9494,6
lineup,144,88,143,87,2.82,2.1614,1.05,1.9494,6
rugged,102,88,95,82,2,2.0128,1.05,1.9494,6
speedy,100,88,62,58,1.96,2.0043,1.05,1.9494,6
unseen,110,88,103,82,2.16,2.0453,1.05,1.9494,6
beggar,126,87,114,81,2.47,2.1038,1.04,1.9445,6
cliffs,111,87,87,73,2.18,2.0492,1.04,1.9445,6
fetish,117,87,107,80,2.29,2.0719,1.04,1.9445,6
finale,125,87,115,78,2.45,2.1004,1.04,1.9445,6
hectic,94,87,90,85,1.84,1.9777,1.04,1.9445,6
icebox,124,87,121,86,2.43,2.0969,1.04,1.9445,6
inhale,120,87,67,64,2.35,2.0828,1.04,1.9445,6
jacked,113,87,107,85,2.22,2.0569,1.04,1.9445,6
labels,99,87,99,87,1.94,2,1.04,1.9445,6
ounces,118,87,117,87,2.31,2.0755,1.04,1.9445,6
pointy,104,87,97,83,2.04,2.0212,1.04,1.9445,6
routes,107,87,100,84,2.1,2.0334,1.04,1.9445,6
shapes,97,87,95,85,1.9,1.9912,1.04,1.9445,6
storms,110,87,104,85,2.16,2.0453,1.04,1.9445,6
dreary,92,86,91,86,1.8,1.9685,1.03,1.9395,6
filmed,121,86,118,86,2.37,2.0864,1.03,1.9395,6
frenzy,103,86,101,84,2.02,2.017,1.03,1.9395,6
gurney,127,86,100,77,2.49,2.1072,1.03,1.9395,6
magnum,613,86,26,20,12.02,2.7882,1.03,1.9395,6
picket,113,86,109,83,2.22,2.0569,1.03,1.9395,6
rating,112,86,110,85,2.2,2.0531,1.03,1.9395,6
slices,97,86,97,86,1.9,1.9912,1.03,1.9395,6
talker,91,86,91,86,1.78,1.9638,1.03,1.9395,6
violet,410,86,45,40,8.04,2.6138,1.03,1.9395,6
cactus,148,85,111,73,2.9,2.1732,1.01,1.9345,6
chunks,95,85,91,82,1.86,1.9823,1.01,1.9345,6
cognac,135,85,98,67,2.65,2.1335,1.01,1.9345,6
deceit,95,85,91,82,1.86,1.9823,1.01,1.9345,6
disarm,109,85,92,74,2.14,2.0414,1.01,1.9345,6
fishes,121,85,108,82,2.37,2.0864,1.01,1.9345,6
fitted,89,85,88,84,1.75,1.9542,1.01,1.9345,6
parted,97,85,91,80,1.9,1.9912,1.01,1.9345,6
ponies,142,85,139,83,2.78,2.1553,1.01,1.9345,6
seller,112,85,109,83,2.2,2.0531,1.01,1.9345,6
shores,102,85,88,78,2,2.0128,1.01,1.9345,6
solely,89,85,88,84,1.75,1.9542,1.01,1.9345,6
spears,127,85,53,39,2.49,2.1072,1.01,1.9345,6
sweeps,108,85,98,79,2.12,2.0374,1.01,1.9345,6
bribed,98,84,94,82,1.92,1.9956,1,1.9294,6
candid,102,84,77,64,2,2.0128,1,1.9294,6
chills,98,84,84,75,1.92,1.9956,1,1.9294,6
denies,96,84,94,83,1.88,1.9868,1,1.9294,6
digits,98,84,94,82,1.92,1.9956,1,1.9294,6
frames,110,84,110,84,2.16,2.0453,1,1.9294,6
jumper,117,84,98,76,2.29,2.0719,1,1.9294,6
merits,97,84,92,81,1.9,1.9912,1,1.9294,6
omelet,121,84,117,82,2.37,2.0864,1,1.9294,6
slogan,127,84,122,84,2.49,2.1072,1,1.9294,6
suture,126,84,75,56,2.47,2.1038,1,1.9294,6
tavern,158,84,98,59,3.1,2.2014,1,1.9294,6
wildly,98,84,89,79,1.92,1.9956,1,1.9294,6
bagged,95,83,91,79,1.86,1.9823,0.99,1.9243,6
dosage,102,83,100,82,2,2.0128,0.99,1.9243,6
lumber,126,83,105,74,2.47,2.1038,0.99,1.9243,6
marina,240,83,95,53,4.71,2.382,0.99,1.9243,6
outlet,102,83,93,78,2,2.0128,0.99,1.9243,6
patent,126,83,117,79,2.47,2.1038,0.99,1.9243,6
revive,94,83,87,78,1.84,1.9777,0.99,1.9243,6
skulls,124,83,97,75,2.43,2.0969,0.99,1.9243,6
smoker,116,83,113,81,2.27,2.0682,0.99,1.9243,6
blinds,109,82,104,78,2.14,2.0414,0.98,1.9191,6
bolted,97,82,96,82,1.9,1.9912,0.98,1.9191,6
cashed,108,82,103,81,2.12,2.0374,0.98,1.9191,6
clutch,127,82,118,78,2.49,2.1072,0.98,1.9191,6
fender,130,82,67,59,2.55,2.1173,0.98,1.9191,6
motors,148,82,55,41,2.9,2.1732,0.98,1.9191,6
outlaw,149,82,141,77,2.92,2.1761,0.98,1.9191,6
preach,122,82,99,72,2.39,2.0899,0.98,1.9191,6
relish,96,82,91,80,1.88,1.9868,0.98,1.9191,6
scales,103,82,100,79,2.02,2.017,0.98,1.9191,6
scarce,87,82,86,81,1.71,1.9445,0.98,1.9191,6
carton,96,81,94,80,1.88,1.9868,0.97,1.9138,6
demise,87,81,87,81,1.71,1.9445,0.97,1.9138,6
detain,93,81,83,75,1.82,1.9731,0.97,1.9138,6
emerge,88,81,88,81,1.73,1.9494,0.97,1.9138,6
flashy,97,81,92,76,1.9,1.9912,0.97,1.9138,6
grants,95,81,85,76,1.86,1.9823,0.97,1.9138,6
hopped,86,81,84,79,1.69,1.9395,0.97,1.9138,6
majors,162,81,82,59,3.18,2.2122,0.97,1.9138,6
pizzas,114,81,110,78,2.24,2.0607,0.97,1.9138,6
relive,86,81,82,77,1.69,1.9395,0.97,1.9138,6
spoons,102,81,98,78,2,2.0128,0.97,1.9138,6
stings,88,81,75,69,1.73,1.9494,0.97,1.9138,6
stunts,98,81,96,79,1.92,1.9956,0.97,1.9138,6
tagged,96,81,94,81,1.88,1.9868,0.97,1.9138,6
bookie,130,80,124,77,2.55,2.1173,0.95,1.9085,6
cables,110,80,104,77,2.16,2.0453,0.95,1.9085,6
deluxe,98,80,75,63,1.92,1.9956,0.95,1.9085,6
eagles,190,80,64,40,3.73,2.281,0.95,1.9085,6
mantle,110,80,67,56,2.16,2.0453,0.95,1.9085,6
sodium,126,80,87,59,2.47,2.1038,0.95,1.9085,6
spouse,97,80,96,79,1.9,1.9912,0.95,1.9085,6
styles,136,80,83,71,2.67,2.1367,0.95,1.9085,6
valued,95,80,92,79,1.86,1.9823,0.95,1.9085,6
washer,104,80,100,79,2.04,2.0212,0.95,1.9085,6
