"","cue","n_resp","resp","count"
"3541","scrub",20,"chore",1
"5478","scrub",20,"comet",1
"8476","scrub",20,"hands",1
"9474","scrub",20,"heath",1
"10474","scrub",20,"money",1
"11728","scrub",20,"nails",1
"13460","scrub",20,"plant",1
"14446","scrub",20,"rough",1
"16424","scrub",20,"scrum",1
"17406","scrub",20,"short",1
"18376","scrub",20,"shrub",1
"19349","scrub",20,"tough",1
"20321","scrub",20,"towel",1
"11729","lives",36,"alive",7
"9475","lives",36,"death",6
"12483","lives",36,"Elvis",3
"5479","lives",36,"being",2
"7481","lives",36,"daily",2
"16425","lives",36,"happy",2
"17407","lives",36,"heart",2
"19350","lives",36,"house",2
"20322","lives",36,"human",2
"32121","lives",36,"souls",2
"3719","lives",36,"wives",2
"21081","lives",36,"alone",1
"3542","lives",36,"apart",1
"4482","lives",36,"aware",1
"6480","lives",36,"child",1
"8477","lives",36,"dance",1
"10475","lives",36,"doing",1
"11730","lives",36,"drama",1
"13461","lives",36,"flies",1
"14447","lives",36,"Frodo",1
"15435","lives",36,"games",1
"18377","lives",36,"homes",1
"21336","lives",36,"Jesus",1
"22295","lives",36,"large",1
"23253","lives",36,"lived",1
"25198","lives",36,"loves",1
"26169","lives",36,"Mario",1
"27145","lives",36,"saves",1
"28127","lives",36,"score",1
"29115","lives",36,"serve",1
"3063","lives",36,"ships",1
"31136","lives",36,"short",1
"33109","lives",36,"spent",1
"34101","lives",36,"stage",1
"3543","lives",36,"stays",1
"3621","lives",36,"vital",1
"16426","shrub",24,"plant",26
"10476","shrub",24,"green",21
"12484","shrub",24,"hedge",10
"20323","shrub",24,"small",7
"21082","shrub",24,"brush",2
"8478","shrub",24,"grass",2
"13462","shrub",24,"holly",2
"15436","shrub",24,"Monty",2
"19351","shrub",24,"shrug",2
"11731","shrub",24,"berry",1
"3544","shrub",24,"clean",1
"4483","shrub",24,"cloud",1
"5480","shrub",24,"drink",1
"6481","shrub",24,"earth",1
"7482","shrub",24,"fence",1
"9476","shrub",24,"great",1
"11732","shrub",24,"hardy",1
"14448","shrub",24,"limbs",1
"17408","shrub",24,"rough",1
"18378","shrub",24,"short",1
"21337","shrub",24,"tasty",1
"22296","shrub",24,"trees",1
"23254","shrub",24,"water",1
"24226","shrub",24,"Woody",1
"15438","sweet",23,"sugar",41
"3546","sweet",23,"candy",28
"20324","sweet",23,"tooth",12
"17410","sweet",23,"taste",6
"18379","sweet",23,"tasty",5
"10478","sweet",23,"lolly",4
"11735","sweet",23,"salty",3
"8480","sweet",23,"honey",2
"13464","sweet",23,"sound",2
"19352","sweet",23,"teeth",2
"23255","sweet",23,"yummy",2
"11736","sweet",23,"brown",1
"21084","sweet",23,"bunny",1
"4485","sweet",23,"color",1
"5482","sweet",23,"fruit",1
"6483","sweet",23,"happy",1
"7484","sweet",23,"heart",1
"9478","sweet",23,"juice",1
"12486","sweet",23,"small",1
"14450","sweet",23,"spicy",1
"16428","sweet",23,"syrup",1
"21338","sweet",23,"treat",1
"22297","sweet",23,"white",1
"18380","honor",29,"pride",17
"27146","honor",29,"valor",14
"16429","honor",29,"medal",6
"3547","honor",29,"badge",5
"9479","honor",29,"glory",5
"21085","honor",29,"award",4
"5483","honor",29,"brave",3
"11737","honor",29,"guard",3
"13465","honor",29,"judge",3
"26170","honor",29,"sword",3
"4486","honor",29,"bound",2
"6484","honor",29,"death",2
"20325","honor",29,"proud",2
"11738","honor",29,"Asian",1
"7485","honor",29,"elite",1
"8481","honor",29,"false",1
"10479","honor",29,"grace",1
"12487","honor",29,"guild",1
"14451","honor",29,"light",1
"15439","honor",29,"loyal",1
"17411","honor",29,"place",1
"19353","honor",29,"prize",1
"21339","honor",29,"royal",1
"22298","honor",29,"sense",1
"23256","honor",29,"serve",1
"24227","honor",29,"skill",1
"25199","honor",29,"steed",1
"28128","honor",29,"white",1
"29116","honor",29,"worth",1
"13466","fuzzy",26,"furry",17
"5484","fuzzy",26,"buzzy",8
"16430","fuzzy",26,"logic",7
"15440","fuzzy",26,"hairy",5
"4487","fuzzy",26,"bunny",2
"7486","fuzzy",26,"dizzy",2
"12488","fuzzy",26,"funny",2
"17412","fuzzy",26,"navel",2
"19354","fuzzy",26,"peach",2
"20326","fuzzy",26,"puppy",2
"11739","fuzzy",26,"balls",1
"21086","fuzzy",26,"belly",1
"3548","fuzzy",26,"brain",1
"6485","fuzzy",26,"Buzzy",1
"8482","fuzzy",26,"Downs",1
"9480","fuzzy",26,"eater",1
"10480","fuzzy",26,"fluff",1
"11740","fuzzy",26,"focus",1
"14452","fuzzy",26,"green",1
"18381","fuzzy",26,"noisy",1
"21340","fuzzy",26,"sheep",1
"22299","fuzzy",26,"shiny",1
"23257","fuzzy",26,"socks",1
"24228","fuzzy",26,"water",1
"25200","fuzzy",26,"weird",1
"26171","fuzzy",26,"wooly",1
"16431","event",25,"party",33
"3549","event",25,"dance",3
"17413","event",25,"place",3
"21341","event",25,"stage",3
"24229","event",25,"thing",2
"11741","event",25,"cause",1
"21087","event",25,"crowd",1
"4488","event",25,"disco",1
"5485","event",25,"drink",1
"6486","event",25,"group",1
"7487","event",25,"happy",1
"8483","event",25,"issue",1
"9481","event",25,"large",1
"10481","event",25,"major",1
"11742","event",25,"money",1
"12489","event",25,"movie",1
"13467","event",25,"music",1
"14453","event",25,"night",1
"15441","event",25,"paper",1
"18382","event",25,"sales",1
"19355","event",25,"sated",1
"20327","event",25,"space",1
"22300","event",25,"stand",1
"23258","event",25,"state",1
"25201","event",25,"track",1
"21088","merit",27,"badge",21
"11743","merit",27,"award",18
"27147","merit",27,"worth",18
"26172","merit",27,"value",8
"8484","merit",27,"honor",7
"12490","merit",27,"medal",5
"15442","merit",27,"piano",2
"16432","merit",27,"point",2
"20328","merit",27,"skill",2
"3550","merit",27,"based",1
"4489","merit",27,"bonus",1
"5486","merit",27,"favor",1
"6487","merit",27,"glory",1
"7488","merit",27,"grace",1
"9482","merit",27,"Honor",1
"10482","merit",27,"level",1
"11744","merit",27,"light",1
"13468","merit",27,"noble",1
"14454","merit",27,"order",1
"17414","merit",27,"pride",1
"18383","merit",27,"prize",1
"19356","merit",27,"raise",1
"21342","merit",27,"smart",1
"22301","merit",27,"stars",1
"23259","merit",27,"stick",1
"24230","merit",27,"study",1
"25202","merit",27,"valor",1
"20329","Paris",20,"tower",13
"17415","Paris",20,"Seine",6
"21089","Paris",20,"bread",4
"10483","Paris",20,"Italy",2
"19357","Paris",20,"Texas",2
"11745","Paris",20,"April",1
"3551","Paris",20,"charm",1
"4490","Paris",20,"death",1
"5487","Paris",20,"dirty",1
"6488","Paris",20,"faces",1
"7489","Paris",20,"franc",1
"8485","Paris",20,"Greek",1
"9483","Paris",20,"Helen",1
"11746","Paris",20,"leave",1
"12491","Paris",20,"light",1
"13469","Paris",20,"mimes",1
"14455","Paris",20,"night",1
"15443","Paris",20,"pairs",1
"16433","Paris",20,"plaza",1
"18384","Paris",20,"style",1
"14456","ample",20,"large",12
"7490","ample",20,"bosom",9
"4491","ample",20,"apple",8
"15444","ample",20,"loads",3
"11747","ample",20,"a lot",2
"10484","ample",20,"curvy",2
"20330","ample",20,"space",2
"21090","ample",20,"amble",1
"3552","ample",20,"ankle",1
"5488","ample",20,"belly",1
"6489","ample",20,"boobs",1
"8486","ample",20,"busty",1
"9484","ample",20,"buxom",1
"11748","ample",20,"first",1
"12492","ample",20,"grand",1
"13470","ample",20,"heaps",1
"16434","ample",20,"maple",1
"17416","ample",20,"moist",1
"18385","ample",20,"quiet",1
"19358","ample",20,"sound",1
"10485","daddy",20,"mommy",16
"5489","daddy",20,"child",12
"19359","daddy",20,"sugar",8
"11749","daddy",20,"mummy",5
"14457","daddy",20,"Pappy",2
"11750","daddy",20,"alone",1
"21091","daddy",20,"anger",1
"3553","daddy",20,"beard",1
"4492","daddy",20,"brain",1
"6490","daddy",20,"cruel",1
"7491","daddy",20,"empty",1
"8487","daddy",20,"laugh",1
"9485","daddy",20,"model",1
"12493","daddy",20,"paint",1
"13471","daddy",20,"pants",1
"15445","daddy",20,"Poppa",1
"16435","daddy",20,"sheet",1
"17417","daddy",20,"smile",1
"18386","daddy",20,"smoke",1
"20331","daddy",20,"sweet",1
"8488","twist",26,"dance",32
"20332","twist",26,"shout",25
"13472","twist",26,"lemon",7
"25203","twist",26,"wring",5
"18387","twist",26,"screw",3
"19360","twist",26,"shake",3
"24231","twist",26,"twirl",3
"3554","twist",26,"ankle",2
"6491","twist",26,"candy",2
"12494","twist",26,"knife",2
"11751","twist",26,"again",1
"21092","twist",26,"angle",1
"4493","twist",26,"braid",1
"5490","twist",26,"bread",1
"7492","twist",26,"chips",1
"9486","twist",26,"drink",1
"10486","twist",26,"first",1
"11752","twist",26,"hands",1
"14458","twist",26,"messy",1
"15446","twist",26,"metal",1
"16436","twist",26,"poker",1
"17418","twist",26,"round",1
"21343","twist",26,"storm",1
"22302","twist",26,"swirl",1
"23260","twist",26,"twine",1
"26173","twist",26,"wrist",1
"26174","flood",27,"water",77
"18388","flood",27,"river",9
"15447","flood",27,"plain",5
"4494","flood",27,"death",4
"21093","flood",27,"Bible",3
"6492","flood",27,"drown",3
"14459","flood",27,"ocean",3
"7493","flood",27,"flash",2
"10487","flood",27,"house",2
"12495","flood",27,"levee",2
"22303","flood",27,"surge",2
"23261","flood",27,"tears",2
"11753","flood",27,"banks",1
"3555","flood",27,"break",1
"5491","flood",27,"dirty",1
"8489","flood",27,"flour",1
"9487","flood",27,"gates",1
"11754","flood",27,"ideas",1
"13473","flood",27,"level",1
"16437","flood",27,"plane",1
"17419","flood",27,"plant",1
"19361","flood",27,"ruins",1
"20333","flood",27,"shore",1
"21344","flood",27,"snake",1
"24232","flood",27,"tidal",1
"25204","flood",27,"trees",1
"27148","flood",27,"whale",1
"23262","facts",26,"truth",41
"15448","facts",26,"proof",5
"11755","facts",26,"logic",3
"17420","facts",26,"right",3
"25205","facts",26,"words",3
"9488","facts",26,"ideas",2
"20334","facts",26,"solid",2
"22304","facts",26,"study",2
"11756","facts",26,"basic",1
"21094","facts",26,"books",1
"3556","facts",26,"chart",1
"4495","facts",26,"deeds",1
"5492","facts",26,"false",1
"6493","facts",26,"graph",1
"7494","facts",26,"hints",1
"8490","facts",26,"honor",1
"10488","facts",26,"known",1
"12496","facts",26,"ma'am",1
"13474","facts",26,"notes",1
"14460","facts",26,"print",1
"16438","facts",26,"prove",1
"18389","facts",26,"sheet",1
"19362","facts",26,"smart",1
"21345","facts",26,"story",1
"24233","facts",26,"value",1
"26175","facts",26,"wrong",1
"14462","shame",24,"guilt",24
"4497","shame",24,"blame",6
"5494","shame",24,"blush",5
"25206","shame",24,"wrong",3
"11759","shame",24,"abase",1
"21096","shame",24,"alone",1
"3558","shame",24,"angry",1
"6495","shame",24,"cheat",1
"7496","shame",24,"claim",1
"8492","shame",24,"crime",1
"9490","shame",24,"doubt",1
"10490","shame",24,"faced",1
"11760","shame",24,"frown",1
"12498","shame",24,"funny",1
"13476","shame",24,"greed",1
"15450","shame",24,"naked",1
"16440","shame",24,"quilt",1
"17422","shame",24,"scorn",1
"19363","shame",24,"shock",1
"20335","shame",24,"sleep",1
"21346","shame",24,"sorry",1
"22305","shame",24,"taunt",1
"23263","shame",24,"tears",1
"24234","shame",24,"worry",1
"11765","sober",28,"drunk",49
"8495","sober",28,"drink",11
"5497","sober",28,"clean",6
"6498","sober",28,"clear",5
"3561","sober",28,"awake",4
"10493","sober",28,"drugs",4
"11766","sober",28,"alert",3
"20336","sober",28,"quiet",3
"9493","sober",28,"drive",2
"18391","sober",28,"party",2
"21099","sober",28,"alone",1
"4500","sober",28,"aware",1
"7499","sober",28,"drank",1
"12501","sober",28,"facts",1
"13479","sober",28,"fresh",1
"14465","sober",28,"grave",1
"15453","sober",28,"happy",1
"16443","sober",28,"judge",1
"17423","sober",28,"lucid",1
"19364","sober",28,"plain",1
"21347","sober",28,"smart",1
"22306","sober",28,"space",1
"23264","sober",28,"steps",1
"24235","sober",28,"super",1
"25207","sober",28,"tipsy",1
"26176","sober",28,"tired",1
"27149","sober",28,"vodka",1
"28129","sober",28,"water",1
"7500","legal",24,"court",8
"10494","legal",24,"eagle",5
"4501","legal",24,"brief",4
"13480","legal",24,"judge",4
"21348","legal",24,"right",4
"22307","legal",24,"rules",3
"9494","legal",24,"drugs",2
"11767","legal",24,"abide",1
"21349","legal",24,"alien",1
"3562","legal",24,"books",1
"5498","legal",24,"cases",1
"6499","legal",24,"cigar",1
"8496","legal",24,"crime",1
"11768","legal",24,"frame",1
"12502","legal",24,"games",1
"15454","legal",24,"legit",1
"16444","legal",24,"money",1
"17424","legal",24,"moral",1
"18392","legal",24,"paper",1
"19365","legal",24,"peace",1
"20337","legal",24,"penal",1
"23265","legal",24,"smart",1
"24236","legal",24,"study",1
"25208","legal",24,"valid",1
"15455","manor",30,"house",57
"16445","manor",30,"large",5
"29117","manor",30,"villa",3
"21350","manor",30,"baron",2
"5499","manor",30,"brick",2
"10495","manor",30,"fancy",2
"12503","manor",30,"grand",2
"14466","manor",30,"hotel",2
"26177","manor",30,"style",2
"3064","manor",30,"Wayne",2
"11769","manor",30,"abbey",1
"3563","manor",30,"black",1
"4502","manor",30,"boots",1
"6500","manor",30,"chaos",1
"7501","manor",30,"class",1
"8497","manor",30,"dress",1
"9495","manor",30,"elite",1
"11770","manor",30,"grace",1
"13481","manor",30,"horse",1
"17425","manor",30,"lords",1
"18393","manor",30,"major",1
"19366","manor",30,"minor",1
"20338","manor",30,"money",1
"21351","manor",30,"ranch",1
"22308","manor",30,"slave",1
"23266","manor",30,"small",1
"24237","manor",30,"space",1
"25209","manor",30,"state",1
"27150","manor",30,"trait",1
"28130","manor",30,"trees",1
"13482","purse",29,"money",37
"27151","purse",29,"woman",12
"28131","purse",29,"women",5
"9496","purse",29,"coins",4
"22309","purse",29,"steal",3
"6501","purse",29,"carry",2
"7502","purse",29,"close",2
"8498","purse",29,"coach",2
"14467","purse",29,"nurse",2
"15456","purse",29,"pouch",2
"11771","purse",29,"angry",1
"21352","purse",29,"black",1
"3564","purse",29,"brown",1
"4503","purse",29,"bulky",1
"5500","purse",29,"cards",1
"10496","purse",29,"color",1
"11772","purse",29,"items",1
"12504","purse",29,"jewel",1
"16446","purse",29,"power",1
"17426","purse",29,"press",1
"18394","purse",29,"prize",1
"19367","purse",29,"shiny",1
"20339","purse",29,"shoes",1
"21353","purse",29,"small",1
"23267","purse",29,"store",1
"24238","purse",29,"stuff",1
"25210","purse",29,"thief",1
"26178","purse",29,"tight",1
"29118","purse",29,"Zelda",1
"20340","least",26,"small",14
"26179","least",26,"yeast",9
"24239","least",26,"worst",8
"5501","least",26,"fewer",4
"21354","least",26,"beast",2
"3565","least",26,"empty",2
"9497","least",26,"lease",2
"11773","least",26,"among",1
"4504","least",26,"feast",1
"6502","least",26,"final",1
"7503","least",26,"Imgur",1
"8499","least",26,"Jesus",1
"10497","least",26,"leash",1
"11774","least",26,"minor",1
"12505","least",26,"minus",1
"13483","least",26,"money",1
"14468","least",26,"mouse",1
"15457","least",26,"often",1
"16447","least",26,"order",1
"17427","least",26,"paper",1
"18395","least",26,"photo",1
"19368","least",26,"short",1
"21355","least",26,"these",1
"22310","least",26,"under",1
"23268","least",26,"unfed",1
"25211","least",26,"worth",1
"11775","noisy",21,"music",8
"19369","noisy",21,"sound",5
"4505","noisy",21,"black",2
"6503","noisy",21,"chaos",2
"14469","noisy",21,"party",2
"17428","noisy",21,"quiet",2
"11776","noisy",21,"anger",1
"21356","noisy",21,"angry",1
"3566","noisy",21,"awake",1
"5502","noisy",21,"Boise",1
"7504","noisy",21,"cloud",1
"8500","noisy",21,"crowd",1
"9498","noisy",21,"dirty",1
"10498","noisy",21,"hurts",1
"12506","noisy",21,"night",1
"13484","noisy",21,"noise",1
"15458","noisy",21,"place",1
"16448","noisy",21,"prick",1
"18396","noisy",21,"rowdy",1
"20341","noisy",21,"water",1
"21357","noisy",21,"women",1
"9501","blend",30,"fruit",8
"11780","blend",30,"juice",3
"4508","blend",30,"color",2
"5505","blend",30,"cream",2
"7507","blend",30,"drink",2
"13487","blend",30,"match",2
"16450","blend",30,"mixer",2
"20342","blend",30,"puree",2
"28132","blend",30,"whisk",2
"3065","blend",30,"words",2
"11781","blend",30,"blade",1
"21360","blend",30,"blind",1
"3569","blend",30,"churn",1
"6506","blend",30,"crowd",1
"8503","blend",30,"fries",1
"10501","blend",30,"grind",1
"12509","blend",30,"mango",1
"14472","blend",30,"metal",1
"15460","blend",30,"mince",1
"17430","blend",30,"mouse",1
"18398","blend",30,"music",1
"19370","blend",30,"noise",1
"21361","blend",30,"races",1
"22311","blend",30,"shake",1
"23269","blend",30,"smear",1
"24240","blend",30,"sound",1
"25212","blend",30,"steal",1
"26180","blend",30,"swirl",1
"27152","blend",30,"unite",1
"29119","blend",30,"Whisk",1
"6507","chest",23,"heart",14
"11782","chest",23,"boobs",9
"19371","chest",23,"torso",8
"22312","chest",23,"trunk",5
"8504","chest",23,"lungs",4
"15461","chest",23,"shirt",4
"5506","chest",23,"hairy",3
"10502","chest",23,"piece",2
"11783","chest",23,"plate",2
"13488","chest",23,"press",2
"21362","chest",23,"brown",1
"3570","chest",23,"cough",1
"4509","chest",23,"gross",1
"7508","chest",23,"heave",1
"9502","chest",23,"organ",1
"12510","chest",23,"pound",1
"14473","chest",23,"saint",1
"16451","chest",23,"skirt",1
"17431","chest",23,"specs",1
"18399","chest",23,"tight",1
"20343","chest",23,"tough",1
"21363","chest",23,"trove",1
"23270","chest",23,"wheel",1
"21364","brake",23,"break",8
"15462","brake",23,"pedal",7
"12511","brake",23,"light",3
"23271","brake",23,"wheel",3
"3571","brake",23,"broke",2
"9503","brake",23,"fluid",2
"17432","brake",23,"rotor",2
"18400","brake",23,"shift",2
"11784","brake",23,"begin",1
"4510","brake",23,"chair",1
"5507","brake",23,"crack",1
"6508","brake",23,"crash",1
"7509","brake",23,"drake",1
"8505","brake",23,"enter",1
"10503","brake",23,"force",1
"11785","brake",23,"grind",1
"13489","brake",23,"lunch",1
"14474","brake",23,"pasta",1
"16452","brake",23,"press",1
"19372","brake",23,"shoes",1
"20344","brake",23,"slide",1
"21365","brake",23,"speed",1
"22313","brake",23,"Volvo",1
"21366","knife",31,"sharp",46
"21367","knife",31,"blade",12
"26181","knife",31,"spoon",9
"25213","knife",31,"slice",5
"27153","knife",31,"steak",4
"3572","knife",31,"blood",3
"15463","knife",31,"metal",3
"28133","knife",31,"steel",3
"4511","knife",31,"board",2
"6509","knife",31,"bread",2
"19373","knife",31,"point",2
"23272","knife",31,"shiny",2
"29120","knife",31,"sword",2
"11786","knife",31,"Bevel",1
"5508","knife",31,"Bowie",1
"7510","knife",31,"carve",1
"8506","knife",31,"death",1
"9504","knife",31,"elves",1
"10504","knife",31,"facto",1
"11787","knife",31,"fight",1
"12512","knife",31,"heart",1
"13490","knife",31,"knave",1
"14475","knife",31,"light",1
"16453","knife",31,"movie",1
"17433","knife",31,"Parry",1
"18401","knife",31,"plate",1
"20345","knife",31,"scary",1
"22314","knife",31,"shear",1
"24241","knife",31,"shout",1
"3066","knife",31,"table",1
"31137","knife",31,"wound",1
"22315","theft",26,"steal",39
"25214","theft",26,"thief",20
"7511","theft",26,"crime",15
"26182","theft",26,"wrong",4
"4512","theft",26,"black",3
"8507","theft",26,"crook",3
"12513","theft",26,"heist",3
"15464","theft",26,"money",3
"24242","theft",26,"taken",3
"11788","theft",26,"grand",2
"23273","theft",26,"stole",2
"11789","theft",26,"anger",1
"21368","theft",26,"armed",1
"3573","theft",26,"arson",1
"5509","theft",26,"brick",1
"6510","theft",26,"cloth",1
"9505","theft",26,"Filch",1
"10505","theft",26,"graft",1
"13491","theft",26,"house",1
"14476","theft",26,"jewel",1
"16454","theft",26,"night",1
"17434","theft",26,"order",1
"18402","theft",26,"rogue",1
"19374","theft",26,"scary",1
"20346","theft",26,"shirt",1
"21369","theft",26,"sneak",1
"20347","glory",36,"honor",11
"29121","glory",36,"pride",8
"28134","glory",36,"power",7
